document_id,document_type,company_name,supplier_name,date,item_description,quantity,unit_price,raw_total_amount,final_total_amount,total_status,payable_amount,currency,status,language,raw_text,corrected_text,source_json,correction_log,correction_confidence,items_json
DOC02521,purchase_order,සිංහ වෙළඳ සමාගම,ඩිජිටල් උපකරණ,2026-01-23,Rice Bags,38.0,8500.0,323000.0,323000.0,valid,323000.0,LKR,delivered,english,,,,,,
DOC02522,delivery_note,Prime Solutions,සීග්‍ර සැපයුම්,2024-06-30,Chairs,14.0,120.0,1680.0,1680.0,valid,1680.0,LKR,pending,english,,,,,,
DOC02523,delivery_note,Prime Solutions,Tech World,2024-09-28,USB Devices,19.0,50.0,950.0,950.0,valid,950.0,LKR,unpaid,english,,,,,,
DOC02524,delivery_note,XYZ Company,Metro Suppliers,2024-02-06,Files,40.0,50.0,2000.0,2000.0,valid,2000.0,LKR,unpaid,english,,,,,,
DOC02525,delivery_note,සිංහ වෙළඳ සමාගම,නව ආහාර සපයන්නෝ,2024-08-08,සීනි පැකට්,45.0,850.0,38250.0,38250.0,valid,38250.0,LKR,paid,sinhala,,,,,,
DOC02526,invoice,Sun Holdings,කාර්යාල උපකරණ,2025-10-30,පරිගණක මූසික,29.0,8500.0,246500.0,246500.0,valid,246500.0,LKR,unpaid,sinhala,,,,,,
DOC02527,receipt,ABC Traders,Lanka Foods,2025-02-28,Mouse Devices,22.0,150.0,3300.0,3300.0,valid,3300.0,LKR,unpaid,english,,,,,,
DOC02528,purchase_order,Metro Lanka,නව ආහාර සපයන්නෝ,2024-01-11,Files,38.0,50.0,1900.0,1900.0,valid,1900.0,LKR,pending,english,,,,,,
DOC02529,delivery_note,ලංකා සපයන්නෝ,ලංකා වෙළඳ සමාගම,2025-05-21,මුද්‍රණ කඩදාසි,4.0,100.0,400.0,400.0,valid,400.0,LKR,unpaid,sinhala,,,,,,
DOC02530,purchase_order,ලංකා සපයන්නෝ,Lanka Foods,2025-09-22,Rice Bags,30.0,150.0,4500.0,4500.0,valid,4500.0,LKR,delivered,english,,,,,,
DOC02531,receipt,ABC Traders,ඩිජිටල් උපකරණ,2024-07-28,USB Devices,11.0,100.0,1100.0,1100.0,valid,0.0,LKR,delivered,english,,,,,,
DOC02532,delivery_note,XYZ Company,නව ආහාර සපයන්නෝ,2024-05-02,Tables,10.0,120.0,1200.0,1200.0,valid,1200.0,LKR,paid,english,,,,,,
DOC02533,purchase_order,Prime Solutions,නව ආහාර සපයන්නෝ,2025-08-06,සීනි පැකට්,32.0,100.0,3200.0,3200.0,valid,3200.0,LKR,unpaid,sinhala,,,,,,
DOC02534,delivery_note,ABC Traders,ඩිජිටල් උපකරණ,2025-02-20,Keyboards,20.0,150.0,3000.0,3000.0,valid,3000.0,LKR,paid,english,,,,,,
DOC02535,receipt,Prime Solutions,Digital Hub,2024-04-05,USB Devices,12.0,500.0,6000.0,6000.0,valid,0.0,LKR,delivered,english,,,,,,
DOC02536,receipt,සහන් ට්‍රේඩර්ස්,Tech World,2024-05-25,Pens,38.0,220.0,8360.0,8360.0,valid,0.0,LKR,paid,english,,,,,,
DOC02537,purchase_order,නව වෙළඳසැල,ඩිජිටල් උපකරණ,2024-01-24,යතුරුපුවරු,25.0,2500.0,62500.0,62500.0,valid,62500.0,LKR,unpaid,sinhala,,,,,,
DOC02538,delivery_note,සහන් ට්‍රේඩර්ස්,ලංකා වෙළඳ සමාගම,2025-04-26,Printer Paper,15.0,120.0,1800.0,1800.0,valid,1800.0,LKR,delivered,english,,,,,,
DOC02539,delivery_note,ලංකා සපයන්නෝ,Digital Hub,2024-05-17,Files,2.0,5000.0,10000.0,10000.0,valid,10000.0,LKR,pending,english,,,,,,
DOC02540,purchase_order,ලංකා සපයන්නෝ,කාර්යාල උපකරණ,2024-02-07,ලිපිගොනු,8.0,850.0,6800.0,6800.0,valid,6800.0,LKR,unpaid,sinhala,,,,,,
DOC02541,invoice,ලංකා සපයන්නෝ,Metro Suppliers,2024-04-03,Monitors,35.0,2500.0,87500.0,87500.0,valid,87500.0,LKR,unpaid,english,,,,,,
DOC02542,delivery_note,Prime Solutions,සීග්‍ර සැපයුම්,2025-05-05,පෑන්,27.0,220.0,5940.0,5940.0,valid,5940.0,LKR,delivered,sinhala,,,,,,
DOC02543,receipt,Metro Lanka,ඩිජිටල් උපකරණ,2024-11-15,පරිගණක මූසික,4.0,50.0,200.0,200.0,valid,200.0,LKR,delivered,sinhala,,,,,,
DOC02544,invoice,සිංහ වෙළඳ සමාගම,City Office Supplies,2024-03-31,කාර්යාල පොත්,43.0,1200.0,51600.0,51600.0,valid,51600.0,LKR,paid,sinhala,,,,,,
DOC02545,delivery_note,Prime Solutions,සීග්‍ර සැපයුම්,2025-03-23,Mouse Devices,9.0,100.0,900.0,900.0,valid,900.0,LKR,pending,english,,,,,,
DOC02546,invoice,ග්‍රීන් මාර්ට්,සීග්‍ර සැපයුම්,2025-02-06,Files,50.0,150.0,7500.0,7500.0,valid,7500.0,LKR,unpaid,english,,,,,,
DOC02547,purchase_order,Metro Lanka,Digital Hub,2025-03-23,Files,18.0,1200.0,21600.0,21600.0,valid,21600.0,LKR,pending,english,,,,,,
DOC02548,invoice,සිංහ වෙළඳ සමාගම,Tech World,2025-06-24,සීනි පැකට්,15.0,2500.0,37500.0,37500.0,valid,37500.0,LKR,delivered,sinhala,,,,,,
DOC02549,purchase_order,ග්‍රීන් මාර්ට්,Tech World,2024-06-21,යතුරුපුවරු,46.0,50.0,2300.0,2300.0,valid,2300.0,LKR,paid,sinhala,,,,,,
DOC02550,receipt,නව වෙළඳසැල,Tech World,2024-08-01,Rice Bags,23.0,500.0,11500.0,11500.0,valid,0.0,LKR,unpaid,english,,,,,,
DOC02551,invoice,ABC Traders,Lanka Foods,2024-09-11,Files,34.0,850.0,28900.0,28900.0,valid,28900.0,LKR,pending,english,,,,,,
DOC02552,delivery_note,Metro Lanka,සීග්‍ර සැපයුම්,2024-01-04,සීනි පැකට්,40.0,50.0,2000.0,2000.0,valid,2000.0,LKR,paid,sinhala,,,,,,
DOC02553,purchase_order,XYZ Company,නව ආහාර සපයන්නෝ,2024-04-04,Rice Bags,2.0,2500.0,5000.0,5000.0,valid,5000.0,LKR,delivered,english,,,,,,
DOC02554,receipt,Sun Holdings,ඩිජිටල් උපකරණ,2026-01-27,Pens,30.0,8500.0,255000.0,255000.0,valid,255000.0,LKR,paid,english,,,,,,
DOC02555,invoice,සිංහ වෙළඳ සමාගම,ලංකා වෙළඳ සමාගම,2025-07-14,පුටු,35.0,100.0,3500.0,3500.0,valid,3500.0,LKR,delivered,sinhala,,,,,,
DOC02556,purchase_order,ග්‍රීන් මාර්ට්,City Office Supplies,2025-09-03,මුද්‍රණ කඩදාසි,4.0,50.0,200.0,200.0,valid,200.0,LKR,pending,sinhala,,,,,,
DOC02557,receipt,ග්‍රීන් මාර්ට්,Metro Suppliers,2024-03-25,Printer Paper,47.0,150.0,7050.0,7050.0,valid,7050.0,LKR,paid,english,,,,,,
DOC02558,purchase_order,XYZ Company,සීග්‍ර සැපයුම්,2025-12-11,Files,42.0,500.0,21000.0,21000.0,valid,21000.0,LKR,pending,english,,,,,,
DOC02559,receipt,ලංකා සපයන්නෝ,Digital Hub,2025-11-11,යතුරුපුවරු,2.0,150.0,300.0,300.0,valid,300.0,LKR,paid,sinhala,,,,,,
DOC02560,purchase_order,Metro Lanka,ලංකා වෙළඳ සමාගම,2025-02-24,Pens,18.0,850.0,15300.0,15300.0,valid,15300.0,LKR,paid,english,,,,,,
DOC02561,purchase_order,ග්‍රීන් මාර්ට්,සීග්‍ර සැපයුම්,2024-10-17,ආහාර පැකට්,39.0,220.0,8580.0,8580.0,valid,8580.0,LKR,pending,sinhala,,,,,,
DOC02562,delivery_note,නව වෙළඳසැල,Tech World,2025-07-17,මුද්‍රණ කඩදාසි,7.0,50.0,350.0,350.0,valid,350.0,LKR,unpaid,sinhala,,,,,,
DOC02563,invoice,Sun Holdings,කාර්යාල උපකරණ,2024-06-04,සීනි පැකට්,45.0,1200.0,54000.0,54000.0,valid,54000.0,LKR,unpaid,sinhala,,,,,,
DOC02564,delivery_note,ලංකා සපයන්නෝ,Digital Hub,2024-05-24,Rice Bags,10.0,850.0,8500.0,8500.0,valid,8500.0,LKR,paid,english,,,,,,
DOC02565,invoice,නව වෙළඳසැල,Digital Hub,2024-08-20,ලිපිගොනු,9.0,1000.0,9000.0,9000.0,valid,9000.0,LKR,pending,sinhala,,,,,,
DOC02566,delivery_note,Prime Solutions,Tech World,2024-01-18,Pens,23.0,1000.0,23000.0,23000.0,valid,23000.0,LKR,paid,english,,,,,,
DOC02567,invoice,Sun Holdings,සීග්‍ර සැපයුම්,2024-05-22,සීනි පැකට්,50.0,1200.0,60000.0,60000.0,valid,60000.0,LKR,pending,sinhala,,,,,,
DOC02568,invoice,ග්‍රීන් මාර්ට්,Metro Suppliers,2024-12-20,USB Devices,41.0,500.0,20500.0,20500.0,valid,20500.0,LKR,paid,english,,,,,,
DOC02569,delivery_note,XYZ Company,Lanka Foods,2024-06-26,මුද්‍රණ කඩදාසි,30.0,2500.0,75000.0,75000.0,valid,75000.0,LKR,unpaid,sinhala,,,,,,
DOC02570,purchase_order,ග්‍රීන් මාර්ට්,නව ආහාර සපයන්නෝ,2024-05-10,Rice Bags,4.0,100.0,400.0,400.0,valid,400.0,LKR,unpaid,english,,,,,,
DOC02571,delivery_note,XYZ Company,Lanka Foods,2024-06-28,Printer Paper,47.0,8500.0,399500.0,399500.0,valid,399500.0,LKR,unpaid,english,,,,,,
DOC02572,delivery_note,XYZ Company,ලංකා වෙළඳ සමාගම,2025-11-01,Printer Paper,9.0,50.0,450.0,450.0,valid,450.0,LKR,pending,english,,,,,,
DOC02573,invoice,නව වෙළඳසැල,නව ආහාර සපයන්නෝ,2024-08-17,පරිගණක මූසික,49.0,500.0,24500.0,24500.0,valid,24500.0,LKR,pending,sinhala,,,,,,
DOC02574,delivery_note,ABC Traders,Digital Hub,2025-03-05,යතුරුපුවරු,10.0,1000.0,10000.0,10000.0,valid,10000.0,LKR,unpaid,sinhala,,,,,,
DOC02575,delivery_note,ABC Traders,Metro Suppliers,2024-08-30,ආහාර පැකට්,6.0,500.0,3000.0,3000.0,valid,3000.0,LKR,paid,sinhala,,,,,,
DOC02576,delivery_note,Metro Lanka,Digital Hub,2024-08-28,කාර්යාල පොත්,10.0,220.0,2200.0,2200.0,valid,2200.0,LKR,pending,sinhala,,,,,,
DOC02577,invoice,නව වෙළඳසැල,නව ආහාර සපයන්නෝ,2024-11-21,පෑන්,11.0,120.0,1320.0,1320.0,valid,1320.0,LKR,paid,sinhala,,,,,,
DOC02578,delivery_note,Sun Holdings,නව ආහාර සපයන්නෝ,2025-02-05,Tables,1.0,1200.0,1200.0,1200.0,valid,1200.0,LKR,delivered,english,,,,,,
DOC02579,purchase_order,ග්‍රීන් මාර්ට්,Tech World,2025-09-28,යතුරුපුවරු,18.0,100.0,1800.0,1800.0,valid,1800.0,LKR,delivered,sinhala,,,,,,
DOC02580,delivery_note,සිංහ වෙළඳ සමාගම,Digital Hub,2025-04-23,ආහාර පැකට්,19.0,1000.0,19000.0,19000.0,valid,19000.0,LKR,paid,sinhala,,,,,,
DOC02581,invoice,Metro Lanka,ලංකා වෙළඳ සමාගම,2024-04-21,Rice Bags,3.0,850.0,2550.0,2550.0,valid,2550.0,LKR,pending,english,,,,,,
DOC02582,purchase_order,Sun Holdings,Tech World,2024-08-02,මේස,21.0,220.0,4620.0,4620.0,valid,4620.0,LKR,pending,sinhala,,,,,,
DOC02583,purchase_order,ග්‍රීන් මාර්ට්,නව ආහාර සපයන්නෝ,2024-06-03,Files,10.0,100.0,1000.0,1000.0,valid,1000.0,LKR,paid,english,,,,,,
DOC02584,delivery_note,Prime Solutions,සීග්‍ර සැපයුම්,2024-09-19,ලිපිගොනු,11.0,500.0,5500.0,5500.0,valid,5500.0,LKR,unpaid,sinhala,,,,,,
DOC02585,delivery_note,Prime Solutions,Digital Hub,2024-04-13,Printer Paper,50.0,100.0,5000.0,5000.0,valid,5000.0,LKR,delivered,english,,,,,,
DOC02586,invoice,සිංහ වෙළඳ සමාගම,Tech World,2025-11-15,Tables,16.0,50.0,800.0,800.0,valid,800.0,LKR,delivered,english,,,,,,
DOC02587,purchase_order,Metro Lanka,ලංකා වෙළඳ සමාගම,2025-05-29,Mouse Devices,19.0,1200.0,22800.0,22800.0,valid,22800.0,LKR,unpaid,english,,,,,,
DOC02588,purchase_order,ලංකා සපයන්නෝ,නව ආහාර සපයන්නෝ,2025-02-18,Files,2.0,850.0,1700.0,1700.0,valid,1700.0,LKR,pending,english,,,,,,
DOC02589,purchase_order,XYZ Company,Metro Suppliers,2024-06-13,Rice Bags,12.0,100.0,1200.0,1200.0,valid,1200.0,LKR,pending,english,,,,,,
DOC02590,receipt,Prime Solutions,Metro Suppliers,2025-12-26,යතුරුපුවරු,16.0,50.0,800.0,800.0,valid,0.0,LKR,delivered,sinhala,,,,,,
DOC02591,purchase_order,ලංකා සපයන්නෝ,කාර්යාල උපකරණ,2025-05-23,Chairs,1.0,150.0,150.0,150.0,valid,150.0,LKR,unpaid,english,,,,,,
DOC02592,delivery_note,ABC Traders,Lanka Foods,2025-12-16,Pens,11.0,50.0,550.0,550.0,valid,550.0,LKR,unpaid,english,,,,,,
DOC02593,delivery_note,සිංහ වෙළඳ සමාගම,සීග්‍ර සැපයුම්,2024-03-23,Mouse Devices,39.0,50.0,1950.0,1950.0,valid,1950.0,LKR,paid,english,,,,,,
DOC02594,invoice,ABC Traders,City Office Supplies,2024-09-03,පුටු,31.0,100.0,3100.0,3100.0,valid,3100.0,LKR,paid,sinhala,,,,,,
DOC02595,invoice,ලංකා සපයන්නෝ,ඩිජිටල් උපකරණ,2026-02-06,පෑන්,27.0,50.0,1350.0,1350.0,valid,1350.0,LKR,paid,sinhala,,,,,,
DOC02596,receipt,සහන් ට්‍රේඩර්ස්,සීග්‍ර සැපයුම්,2024-04-10,මුද්‍රණ කඩදාසි,47.0,1200.0,56400.0,56400.0,valid,56400.0,LKR,pending,sinhala,,,,,,
DOC02597,purchase_order,සහන් ට්‍රේඩර්ස්,Lanka Foods,2025-03-24,සීනි පැකට්,5.0,150.0,750.0,750.0,valid,750.0,LKR,pending,sinhala,,,,,,
DOC02598,purchase_order,සිංහ වෙළඳ සමාගම,Tech World,2024-06-19,Printer Paper,2.0,1000.0,2000.0,2000.0,valid,2000.0,LKR,delivered,english,,,,,,
DOC02599,delivery_note,Sun Holdings,ඩිජිටල් උපකරණ,2026-01-02,Mouse Devices,49.0,50.0,2450.0,2450.0,valid,2450.0,LKR,unpaid,english,,,,,,
DOC02600,invoice,ග්‍රීන් මාර්ට්,Metro Suppliers,2025-12-07,පරිගණක මූසික,2.0,1200.0,2400.0,2400.0,valid,2400.0,LKR,paid,sinhala,,,,,,
DOC02601,receipt,Sun Holdings,City Office Supplies,2024-09-14,ආහාර පැකට්,49.0,2500.0,122500.0,122500.0,valid,122500.0,LKR,delivered,sinhala,,,,,,
DOC02602,invoice,සිංහ වෙළඳ සමාගම,City Office Supplies,2024-02-11,කාර්යාල පොත්,22.0,150.0,3300.0,3300.0,valid,3300.0,LKR,delivered,sinhala,,,,,,
DOC02603,invoice,ABC Traders,Tech World,2025-11-20,පුටු,36.0,50.0,1800.0,1800.0,valid,1800.0,LKR,pending,sinhala,,,,,,
DOC02604,delivery_note,සිංහ වෙළඳ සමාගම,Lanka Foods,2024-09-20,මුද්‍රණ කඩදාසි,11.0,5000.0,55000.0,55000.0,valid,55000.0,LKR,pending,sinhala,,,,,,
DOC02605,receipt,Metro Lanka,නව ආහාර සපයන්නෝ,2025-08-22,USB Devices,11.0,100.0,1100.0,1100.0,valid,1100.0,LKR,paid,english,,,,,,
DOC02606,delivery_note,සිංහ වෙළඳ සමාගම,ලංකා වෙළඳ සමාගම,2025-11-13,කාර්යාල පොත්,17.0,850.0,14450.0,14450.0,valid,14450.0,LKR,delivered,sinhala,,,,,,
DOC02607,delivery_note,නව වෙළඳසැල,ලංකා වෙළඳ සමාගම,2025-12-07,Printer Paper,28.0,2500.0,70000.0,70000.0,valid,70000.0,LKR,paid,english,,,,,,
DOC02608,purchase_order,Sun Holdings,Metro Suppliers,2024-04-28,Monitors,4.0,8500.0,34000.0,34000.0,valid,34000.0,LKR,delivered,english,,,,,,
DOC02609,receipt,ග්‍රීන් මාර්ට්,Metro Suppliers,2024-07-21,මුද්‍රණ කඩදාසි,31.0,50.0,1550.0,1550.0,valid,0.0,LKR,pending,sinhala,,,,,,
DOC02610,purchase_order,Sun Holdings,Digital Hub,2025-12-12,Pens,45.0,8500.0,382500.0,382500.0,valid,382500.0,LKR,paid,english,,,,,,
DOC02611,receipt,Prime Solutions,කාර්යාල උපකරණ,2024-01-25,Keyboards,33.0,100.0,3300.0,3300.0,valid,0.0,LKR,paid,english,,,,,,
DOC02612,invoice,ග්‍රීන් මාර්ට්,සීග්‍ර සැපයුම්,2024-08-22,සීනි පැකට්,1.0,500.0,500.0,500.0,valid,500.0,LKR,paid,sinhala,,,,,,
DOC02613,invoice,සහන් ට්‍රේඩර්ස්,Metro Suppliers,2025-01-08,Chairs,31.0,8500.0,263500.0,263500.0,valid,263500.0,LKR,delivered,english,,,,,,
DOC02614,delivery_note,Metro Lanka,City Office Supplies,2024-11-13,ආහාර පැකට්,22.0,150.0,3300.0,3300.0,valid,3300.0,LKR,paid,sinhala,,,,,,
DOC02615,invoice,සහන් ට්‍රේඩර්ස්,Lanka Foods,2025-05-25,Printer Paper,49.0,220.0,10780.0,10780.0,valid,10780.0,LKR,delivered,english,,,,,,
DOC02616,receipt,නව වෙළඳසැල,කාර්යාල උපකරණ,2025-04-28,ආහාර පැකට්,28.0,100.0,2800.0,2800.0,valid,2800.0,LKR,unpaid,sinhala,,,,,,
DOC02617,purchase_order,XYZ Company,Tech World,2025-04-04,පෑන්,50.0,100.0,5000.0,5000.0,valid,5000.0,LKR,delivered,sinhala,,,,,,
DOC02618,invoice,Sun Holdings,City Office Supplies,2025-05-24,ආහාර පැකට්,24.0,2500.0,60000.0,60000.0,valid,60000.0,LKR,paid,sinhala,,,,,,
DOC02619,purchase_order,Prime Solutions,Tech World,2026-02-19,පරිගණක මූසික,41.0,50.0,2050.0,2050.0,valid,2050.0,LKR,delivered,sinhala,,,,,,
DOC02620,receipt,ග්‍රීන් මාර්ට්,Lanka Foods,2026-02-15,USB Devices,19.0,220.0,4180.0,4180.0,valid,4180.0,LKR,pending,english,,,,,,
DOC02621,delivery_note,නව වෙළඳසැල,ඩිජිටල් උපකරණ,2024-03-07,යතුරුපුවරු,3.0,500.0,1500.0,1500.0,valid,1500.0,LKR,delivered,sinhala,,,,,,
DOC02622,invoice,නව වෙළඳසැල,City Office Supplies,2024-05-05,Rice Bags,33.0,1000.0,33000.0,33000.0,valid,33000.0,LKR,pending,english,,,,,,
DOC02623,purchase_order,නව වෙළඳසැල,කාර්යාල උපකරණ,2026-01-10,මේස,31.0,5000.0,155000.0,155000.0,valid,155000.0,LKR,paid,sinhala,,,,,,
DOC02624,invoice,නව වෙළඳසැල,ලංකා වෙළඳ සමාගම,2024-01-17,Keyboards,15.0,1200.0,18000.0,18000.0,valid,18000.0,LKR,unpaid,english,,,,,,
DOC02625,purchase_order,XYZ Company,Digital Hub,2025-04-15,පෑන්,21.0,8500.0,178500.0,178500.0,valid,178500.0,LKR,unpaid,sinhala,,,,,,
DOC02626,invoice,Sun Holdings,සීග්‍ර සැපයුම්,2026-02-28,යතුරුපුවරු,22.0,220.0,4840.0,4840.0,valid,4840.0,LKR,delivered,sinhala,,,,,,
DOC02627,receipt,නව වෙළඳසැල,Tech World,2025-04-04,පෑන්,34.0,220.0,7480.0,7480.0,valid,0.0,LKR,delivered,sinhala,,,,,,
DOC02628,purchase_order,Sun Holdings,Lanka Foods,2025-11-30,කාර්යාල පොත්,42.0,850.0,35700.0,35700.0,valid,35700.0,LKR,unpaid,sinhala,,,,,,
DOC02629,delivery_note,XYZ Company,City Office Supplies,2025-07-15,Monitors,14.0,8500.0,119000.0,119000.0,valid,119000.0,LKR,delivered,english,,,,,,
DOC02630,delivery_note,Sun Holdings,ලංකා වෙළඳ සමාගම,2025-06-25,ආහාර පැකට්,9.0,150.0,1350.0,1350.0,valid,1350.0,LKR,delivered,sinhala,,,,,,
DOC02631,invoice,ග්‍රීන් මාර්ට්,Lanka Foods,2025-02-06,පුටු,34.0,1200.0,40800.0,40800.0,valid,40800.0,LKR,unpaid,sinhala,,,,,,
DOC02632,invoice,සහන් ට්‍රේඩර්ස්,ලංකා වෙළඳ සමාගම,2024-12-21,Pens,17.0,50.0,850.0,850.0,valid,850.0,LKR,paid,english,,,,,,
DOC02633,delivery_note,Metro Lanka,සීග්‍ර සැපයුම්,2024-12-01,Chairs,48.0,100.0,4800.0,4800.0,valid,4800.0,LKR,delivered,english,,,,,,
DOC02634,purchase_order,ABC Traders,ලංකා වෙළඳ සමාගම,2026-01-25,මේස,44.0,5000.0,220000.0,220000.0,valid,220000.0,LKR,pending,sinhala,,,,,,
DOC02635,delivery_note,ABC Traders,ඩිජිටල් උපකරණ,2025-05-26,පෑන්,39.0,1000.0,39000.0,39000.0,valid,39000.0,LKR,pending,sinhala,,,,,,
DOC02636,purchase_order,Sun Holdings,නව ආහාර සපයන්නෝ,2024-01-29,සීනි පැකට්,38.0,8500.0,323000.0,323000.0,valid,323000.0,LKR,unpaid,sinhala,,,,,,
DOC02637,receipt,Sun Holdings,ඩිජිටල් උපකරණ,2025-04-11,මේස,26.0,8500.0,221000.0,221000.0,valid,0.0,LKR,unpaid,sinhala,,,,,,
DOC02638,invoice,Sun Holdings,Tech World,2024-04-18,USB Devices,31.0,100.0,3100.0,3100.0,valid,3100.0,LKR,paid,english,,,,,,
DOC02639,purchase_order,නව වෙළඳසැල,නව ආහාර සපයන්නෝ,2024-04-19,ආහාර පැකට්,8.0,1000.0,8000.0,8000.0,valid,8000.0,LKR,delivered,sinhala,,,,,,
DOC02640,invoice,Prime Solutions,Tech World,2024-04-26,Mouse Devices,35.0,500.0,17500.0,17500.0,valid,17500.0,LKR,pending,english,,,,,,
DOC02641,delivery_note,ලංකා සපයන්නෝ,කාර්යාල උපකරණ,2024-06-28,මේස,3.0,500.0,1500.0,1500.0,valid,1500.0,LKR,paid,sinhala,,,,,,
DOC02642,invoice,Metro Lanka,සීග්‍ර සැපයුම්,2024-07-03,යතුරුපුවරු,12.0,50.0,600.0,600.0,valid,600.0,LKR,delivered,sinhala,,,,,,
DOC02643,invoice,Prime Solutions,Tech World,2024-03-20,Chairs,18.0,1000.0,18000.0,18000.0,valid,18000.0,LKR,paid,english,,,,,,
DOC02644,invoice,XYZ Company,ඩිජිටල් උපකරණ,2024-08-09,කාර්යාල පොත්,49.0,50.0,2450.0,2450.0,valid,2450.0,LKR,paid,sinhala,,,,,,
DOC02645,receipt,නව වෙළඳසැල,Lanka Foods,2024-10-25,ලිපිගොනු,44.0,50.0,2200.0,2200.0,valid,0.0,LKR,unpaid,sinhala,,,,,,
DOC02646,receipt,ග්‍රීන් මාර්ට්,ඩිජිටල් උපකරණ,2025-08-14,USB Devices,17.0,220.0,3740.0,3740.0,valid,3740.0,LKR,unpaid,english,,,,,,
DOC02647,delivery_note,Sun Holdings,සීග්‍ර සැපයුම්,2024-09-04,Keyboards,29.0,850.0,24650.0,24650.0,valid,24650.0,LKR,paid,english,,,,,,
DOC02648,invoice,ග්‍රීන් මාර්ට්,ලංකා වෙළඳ සමාගම,2024-12-24,Keyboards,4.0,120.0,480.0,480.0,valid,480.0,LKR,pending,english,,,,,,
DOC02649,receipt,ලංකා සපයන්නෝ,City Office Supplies,2026-02-15,USB Devices,30.0,8500.0,255000.0,255000.0,valid,0.0,LKR,delivered,english,,,,,,
DOC02650,invoice,Sun Holdings,සීග්‍ර සැපයුම්,2024-12-22,Printer Paper,25.0,150.0,3750.0,3750.0,valid,3750.0,LKR,paid,english,,,,,,
DOC02651,delivery_note,ABC Traders,Tech World,2025-04-08,පරිගණක මූසික,46.0,850.0,39100.0,39100.0,valid,39100.0,LKR,delivered,sinhala,,,,,,
DOC02652,receipt,නව වෙළඳසැල,Tech World,2024-07-29,පෑන්,42.0,220.0,9240.0,9240.0,valid,9240.0,LKR,delivered,sinhala,,,,,,
DOC02653,purchase_order,ABC Traders,ඩිජිටල් උපකරණ,2025-03-21,මුද්‍රණ කඩදාසි,33.0,1200.0,39600.0,39600.0,valid,39600.0,LKR,pending,sinhala,,,,,,
DOC02654,delivery_note,නව වෙළඳසැල,ලංකා වෙළඳ සමාගම,2024-02-15,Chairs,2.0,120.0,240.0,240.0,valid,240.0,LKR,paid,english,,,,,,
DOC02655,receipt,ලංකා සපයන්නෝ,Lanka Foods,2024-11-02,USB Devices,12.0,100.0,1200.0,1200.0,valid,1200.0,LKR,unpaid,english,,,,,,
DOC02656,purchase_order,Prime Solutions,කාර්යාල උපකරණ,2024-08-18,Mouse Devices,3.0,2500.0,7500.0,7500.0,valid,7500.0,LKR,unpaid,english,,,,,,
DOC02657,purchase_order,Metro Lanka,City Office Supplies,2024-06-20,Pens,12.0,50.0,600.0,600.0,valid,600.0,LKR,unpaid,english,,,,,,
DOC02658,invoice,ABC Traders,Tech World,2024-12-18,ලිපිගොනු,42.0,500.0,21000.0,21000.0,valid,21000.0,LKR,paid,sinhala,,,,,,
DOC02659,receipt,සහන් ට්‍රේඩර්ස්,Digital Hub,2024-08-19,Monitors,46.0,5000.0,230000.0,230000.0,valid,0.0,LKR,delivered,english,,,,,,
DOC02660,receipt,ලංකා සපයන්නෝ,City Office Supplies,2024-09-09,මේස,13.0,120.0,1560.0,1560.0,valid,1560.0,LKR,delivered,sinhala,,,,,,
DOC02661,delivery_note,Sun Holdings,Lanka Foods,2025-07-31,Files,2.0,500.0,1000.0,1000.0,valid,1000.0,LKR,unpaid,english,,,,,,
DOC02662,receipt,Prime Solutions,Digital Hub,2025-03-30,Printer Paper,11.0,2500.0,27500.0,27500.0,valid,0.0,LKR,pending,english,,,,,,
DOC02663,purchase_order,ලංකා සපයන්නෝ,සීග්‍ර සැපයුම්,2024-04-30,ආහාර පැකට්,9.0,50.0,450.0,450.0,valid,450.0,LKR,unpaid,sinhala,,,,,,
DOC02664,delivery_note,ග්‍රීන් මාර්ට්,City Office Supplies,2024-11-12,Printer Paper,31.0,1000.0,31000.0,31000.0,valid,31000.0,LKR,pending,english,,,,,,
DOC02665,receipt,XYZ Company,Lanka Foods,2025-10-18,පරිගණක මූසික,12.0,2500.0,30000.0,30000.0,valid,30000.0,LKR,paid,sinhala,,,,,,
DOC02666,delivery_note,සහන් ට්‍රේඩර්ස්,සීග්‍ර සැපයුම්,2024-07-04,Printer Paper,38.0,120.0,4560.0,4560.0,valid,4560.0,LKR,delivered,english,,,,,,
DOC02667,invoice,Metro Lanka,Metro Suppliers,2026-01-09,කාර්යාල පොත්,24.0,150.0,3600.0,3600.0,valid,3600.0,LKR,delivered,sinhala,,,,,,
DOC02668,delivery_note,Prime Solutions,ඩිජිටල් උපකරණ,2025-06-04,Monitors,10.0,5000.0,50000.0,50000.0,valid,50000.0,LKR,delivered,english,,,,,,
DOC02669,delivery_note,XYZ Company,Tech World,2024-05-03,මුද්‍රණ කඩදාසි,40.0,850.0,34000.0,34000.0,valid,34000.0,LKR,delivered,sinhala,,,,,,
DOC02670,invoice,ABC Traders,සීග්‍ර සැපයුම්,2026-01-29,Mouse Devices,11.0,5000.0,55000.0,55000.0,valid,55000.0,LKR,pending,english,,,,,,
DOC02671,receipt,Prime Solutions,Lanka Foods,2024-03-05,මේස,11.0,8500.0,93500.0,93500.0,valid,0.0,LKR,pending,sinhala,,,,,,
